2562  
0.348943E+03 0.563917E+02 5
0.356596E+03 0.580362E+02 5
0.486930E+01 0.591817E+02 5
0.135717E+02 0.597708E+02 5
0.224283E+02 0.597708E+02 5
0.311307E+02 0.591817E+02 5
0.394038E+02 0.580362E+02 5
0.470574E+02 0.563917E+02 5
0.348299E+03 0.523395E+02 5
0.355133E+03 0.539614E+02 5
0.244522E+01 0.551668E+02 5
0.101231E+02 0.559107E+02 5
0.180000E+02 0.561624E+02 5
0.258769E+02 0.559107E+02 5
0.335548E+02 0.551668E+02 5
0.408672E+02 0.539614E+02 5
0.477010E+02 0.523395E+02 5
0.347787E+03 0.482708E+02 5
0.353977E+03 0.498418E+02 5
0.535310E+00 0.510627E+02 5
0.739076E+01 0.518989E+02 5
0.144410E+02 0.523241E+02 5
0.215590E+02 0.523241E+02 5
0.286092E+02 0.518989E+02 5
0.354647E+02 0.510627E+02 5
0.420228E+02 0.498418E+02 5
0.482134E+02 0.482708E+02 5
0.347370E+03 0.441869E+02 5
0.353044E+03 0.456838E+02 5
0.358999E+03 0.468854E+02 5
0.518898E+01 0.477653E+02 5
0.115495E+02 0.483025E+02 5
0.180000E+02 0.484832E+02 5
0.244505E+02 0.483025E+02 5
0.308110E+02 0.477653E+02 5
0.370009E+02 0.468854E+02 5
0.429557E+02 0.456838E+02 5
0.486303E+02 0.441869E+02 5
0.347024E+03 0.400891E+02 5
0.352276E+03 0.414920E+02 5
0.357740E+03 0.426461E+02 5
0.338573E+01 0.435315E+02 5
0.917191E+01 0.441317E+02 5
0.150471E+02 0.444350E+02 5
0.209529E+02 0.444350E+02 5
0.268281E+02 0.441317E+02 5
0.326143E+02 0.435315E+02 5
0.382599E+02 0.426461E+02 5
0.437236E+02 0.414920E+02 5
0.489762E+02 0.400891E+02 5
0.346732E+03 0.359788E+02 5
0.351633E+03 0.372707E+02 5
0.356691E+03 0.383539E+02 5
0.188578E+01 0.392137E+02 5
0.719184E+01 0.398376E+02 5
0.125758E+02 0.402160E+02 5
0.180000E+02 0.403429E+02 5
0.234242E+02 0.402160E+02 5
0.288082E+02 0.398376E+02 5
0.341142E+02 0.392137E+02 5
0.393095E+02 0.383539E+02 5
0.443673E+02 0.372707E+02 5
0.492683E+02 0.359788E+02 5
0.346480E+03 0.318574E+02 5
0.351084E+03 0.330236E+02 5
0.355801E+03 0.340166E+02 5
0.619061E+00 0.348255E+02 5
0.552132E+01 0.354411E+02 5
0.104866E+02 0.358558E+02 5
